con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:13:1815,15,1996.41,176.067,61.7242,2017.7,18:13:18,67.4025,22.2883,-1.92887,2.40428,2017.41,0.384932,1996.23,0.46,0.21,0.5305
18:13:2215,15,2001.4,176.067,61.7242,2024.43,18:13:22,68.6835,26.4869,-1.11222,0.232339,2024.21,3.0802,2000.96,6.73,6.8,0.5305
18:13:2415,15,2006.83,176.067,61.7242,2036.73,18:13:24,69.428,32.0879,-1.53525,-0.293344,2036.55,2.38522,2006.71,12.3,12.34,0.5305
18:13:2615,15,2014.36,176.067,61.7242,2041.32,18:13:26,67.5536,33.2478,-2.11565,-2.87363,2040.55,3.37943,2010.72,4.59,4,0.5305
18:13:2715,15,2014.86,176.067,61.7242,2041.53,18:13:27,66.7314,29.3597,-1.40943,-2.77889,2041.41,3.23923,2014.7,0.21,0.86,0.5305
18:13:2915,15,2019.5,176.067,61.7242,2043.22,18:13:29,67.1837,25.7607,-0.632181,2.92904,2043.01,2.82956,2018.9,1.69,1.6,0.5305
18:13:3015,15,2022.45,176.067,61.7242,2044.23,18:13:30,65.9256,25.6034,-1.6387,-0.980575,2043.67,2.51798,2020.89,1.01,0.66,0.5305
18:13:3115,15,2023.12,176.067,61.7242,2044.48,18:13:31,64.27,25.967,-1.72853,-1.78805,2044.32,1.47136,2022.67,0.25,0.65,0.5305
18:13:3215,15,2024.99,176.067,61.7242,2044.88,18:13:32,62.6234,26.4588,-1.51408,-1.01496,2044.78,1.95545,2024.44,0.4,0.46,0.5305
18:13:3315,15,2026.42,176.067,61.7242,2045.6,18:13:33,61.1444,27.0851,0.083132,-1.15116,2045.37,1.22673,2026.05,0.72,0.59,0.5305
18:13:3515,15,2027.27,176.067,61.7242,2047.06,18:13:35,60.7616,26.9976,-0.105211,2.42575,2046.89,0.33691,2027.25,1.46,1.52,0.5305
18:13:3615,15,2031.03,176.067,61.7242,2051.94,18:13:36,61.6298,28.0746,-0.37013,0.300875,2049.32,2.61559,2028.72,4.88,2.43,0.5305
18:13:3715,15,2034.32,176.067,61.7242,2056.15,18:13:37,61.3925,30.6446,-0.792547,-0.583968,2052.38,2.2971,2031.38,4.21,3.06,0.5305
18:13:3815,15,2037.94,176.067,61.7242,2062.52,18:13:38,59.3544,33.0661,-0.53021,-0.629245,2056.42,4.55118,2034.55,6.37,4.04,0.5305
18:13:3915,15,2041.33,176.067,61.7242,2067.05,18:13:39,56.5531,35.2329,1.97062,-1.92225,2063.15,2.58183,2038.32,4.53,6.73,0.5305
18:13:4115,15,2051.19,178.57,65.3225,2075.05,18:13:41,54.3188,28.4333,3.10347,-3.09512,2071.07,5.91856,2045.81,8,7.92,3.5983
18:13:4215,15,2056.2,178.57,70.331,2078.24,18:13:42,52.5337,21.3555,-2.36915,-2.65413,2076.6,7.84566,2053.17,3.19,5.53,5.0085
18:13:4315,15,2062.08,181.941,72.8324,2083.3,18:13:43,47.5545,16.1722,-2.22571,-2.20066,2081.9,6.78188,2060.43,5.06,5.3,2.5014
18:13:4415,15,2066.65,184.327,72.8324,2093.27,18:13:44,43.0798,12.5233,-3.1236,-2.39357,2092.58,4.55415,2066.21,9.97,10.68,2.5014
18:13:4715,15,2073.11,184.327,72.8324,2103.07,18:13:47,41.1225,7.14546,-2.21066,1.04612,2102.19,0.86212,2072.53,9.8,9.61,2.5014
18:13:4815,15,2073.74,184.327,72.8324,2103.8,18:13:48,41.6961,7.74063,-1.3413,0.284047,2103.41,0.750299,2073.37,0.73,1.22,2.5014
18:13:5015,15,2076.48,184.327,72.8324,2105.53,18:13:50,41.6623,10.1923,-1.46332,0.0869388,2105.26,1.46737,2075.85,1.73,1.85,2.5014
18:13:5115,15,2077.87,184.327,72.8324,2105.99,18:13:51,41.573,11.7085,-1.37116,-0.199045,2105.86,1.33347,2077.37,0.46,0.6,2.5014
18:13:5215,15,2079.29,184.327,72.8324,2106.26,18:13:52,41.2521,12.8749,-1.24426,-0.0334094,2106.2,1.26535,2078.59,0.27,0.34,2.5014
18:13:5315,15,2079.94,184.327,72.8324,2106.35,18:13:53,41.6556,14.1516,-1.2973,0.358677,2106.35,0.95412,2079.94,0.09,0.15,2.5014
18:13:5415,15,2081.43,184.327,72.8324,2106.68,18:13:54,41.0524,14.7586,-0.936182,-0.909557,2106.57,1.46588,2080.89,0.33,0.22,2.5014
18:13:5515,15,2082.61,184.327,72.8324,2106.94,18:13:55,40.8985,16.201,0.0104048,0.702802,2106.91,1.75048,2082.52,0.26,0.34,2.5014
18:13:5715,15,2086.28,184.327,72.8324,2108.02,18:13:57,43.9342,17.8202,0.411062,0.967587,2107.87,1.26218,2086.01,1.08,0.96,2.5014
18:13:5815,15,2087.48,184.327,72.8324,2109.06,18:13:58,44.7336,18.1726,0.559477,1.43145,2108.61,0.838203,2086.89,1.04,0.74,2.5014
18:13:5915,15,2088.17,184.327,72.8324,2109.46,18:13:59,45.6161,18.1878,0.663925,1.67158,2109.25,1.07218,2087.77,0.4,0.64,2.5014
18:14:0115,15,2091.14,184.327,72.8324,2110.7,18:14:01,47.8145,18.6953,0.905026,1.70536,2110.45,1.66514,2090.12,1.24,1.2,2.5014
18:14:0415,15,2099.5,184.327,72.8324,2112.95,18:14:04,54.6643,18.1686,0.0589926,1.531,2112.57,2.97019,2097.04,2.25,2.12,2.5014
18:14:0515,15,2100.89,184.327,72.8324,2113.14,18:14:05,57.8884,19.2424,-0.382898,1.00151,2113.05,2.96975,2100.48,0.19,0.48,2.5014
18:14:0715,15,2105.23,184.327,72.8324,2114.53,18:14:07,61.6061,19.696,-2.49489,1.43687,2114,1.60895,2104.38,1.39,0.95,2.5014
18:14:0815,15,2105.38,184.327,72.8324,2114.66,18:14:08,62.5482,19.469,-2.23317,2.1562,2114.66,0.765238,2105.38,0.13,0.66,2.5014
18:14:1015,15,2107.34,184.327,72.8324,2115.56,18:14:10,64.1866,18.6892,-1.94551,2.19991,2115.51,0.814507,2107.2,0.9,0.85,2.5014
18:14:1615,15,2109.93,184.327,72.8324,2116.61,18:14:16,65.5418,18.9332,-1.82806,0.369753,2116.51,0.284583,2109.86,1.05,1,2.5014
18:14:1715,15,2110.66,184.327,72.8324,2117.09,18:14:17,65.8786,19.0786,-1.80845,2.04104,2116.92,0.57957,2110.29,0.48,0.41,2.5014
18:14:1815,15,2111.3,184.327,72.8324,2117.33,18:14:18,66.3319,18.9841,-1.82751,0.626392,2117.12,0.662695,2110.84,0.24,0.2,2.5014
18:14:1915,15,2112.09,184.327,72.8324,2118.43,18:14:19,66.5732,19.3989,-2.11687,-0.926157,2117.48,0.214569,2111.33,1.1,0.36,2.5014
18:14:2415,15,2121.01,184.327,72.8324,2150.31,18:14:24,66.4826,26.3258,0.801491,1.95555,2148.93,1.89284,2120.82,31.88,31.45,2.5014
18:14:2515,15,2124.69,184.327,72.8324,2166.59,18:14:25,67.9541,24.9999,2.89129,2.79394,2162.86,2.74907,2122.88,16.28,13.93,2.5014
18:14:2815,15,2133.36,184.327,72.8324,2183.29,18:14:28,74.6241,20.8063,2.2866,1.79557,2181.44,4.90488,2132.61,16.7,18.58,2.5014
18:14:2915,15,2139.11,186.918,72.8324,2188.83,18:14:29,79.6881,19.2134,-3.06926,1.98807,2187.96,5.76471,2137.93,5.54,6.52,2.5014
18:14:3015,15,2148.41,191.634,77.4192,2200.8,18:14:30,84.5062,15.0826,3.07411,2.48752,2195.75,7.06882,2144.35,11.97,7.79,4.5868
18:14:3115,15,2156.83,191.634,85.8377,2207.47,18:14:31,90.2107,9.97741,-3.05501,2.06667,2204.14,8.54231,2152.08,6.67,8.39,8.4185
18:14:3315,15,2165.18,193.682,89.1364,2224.66,18:14:33,101.819,4.55342,-2.38825,2.33004,2224.27,2.62532,2164.93,17.19,20.13,3.2987
18:14:3415,15,2167.19,193.682,89.1364,2231.36,18:14:34,102.551,2.92601,-2.33884,-3.13052,2229.54,1.24011,2166.77,6.7,5.27,3.2987
18:14:3515,15,2167.92,193.682,89.1364,2233.03,18:14:35,101.827,2.75378,-1.28385,-1.14874,2232.77,1.48431,2167.76,1.67,3.23,3.2987
18:14:3615,15,2169.91,193.682,89.1364,2235.5,18:14:36,100.32,3.66814,-0.682794,-0.745533,2235.14,1.86561,2169.54,2.47,2.37,3.2987
18:14:3715,15,2171.55,193.682,89.1364,2236.52,18:14:37,99.538,5.50347,-0.593962,-0.288326,2236.52,2.30427,2171.55,1.02,1.38,3.2987
18:14:3815,15,2174.53,193.682,89.1364,2238.51,18:14:38,98.7218,7.48286,-0.781278,-0.481874,2237.86,1.63901,2173.7,1.99,1.34,3.2987
18:14:3915,15,2175.09,193.682,89.1364,2238.85,18:14:39,98.0526,8.62712,-0.940378,-0.641784,2238.81,1.25766,2175.03,0.34,0.95,3.2987
18:14:4115,15,2178.59,193.682,89.1364,2240.29,18:14:41,96.4292,11.7835,-0.810621,-0.571586,2240.29,2.28924,2178.59,1.44,1.48,3.2987
18:14:4315,15,2185.73,193.682,89.1364,2246.28,18:14:43,94.1331,16.4701,-1.08322,-0.215073,2244.36,3.32747,2183.86,5.99,4.07,3.2987
18:14:4415,15,2187.89,193.682,89.1364,2249.44,18:14:44,93.4041,18.8987,-0.945154,-0.538526,2247.52,1.7619,2186.41,3.16,3.16,3.2987
18:14:4615,15,2192.14,193.682,89.1364,2254.23,18:14:46,92.1389,23.4266,-0.973287,-0.302832,2252.99,2.2523,2191.15,4.79,5.47,3.2987
18:14:4715,15,2194.64,193.682,89.1364,2256.84,18:14:47,91.3013,25.9752,-1.22505,-0.451378,2256.26,2.76697,2193.83,2.61,3.27,3.2987
18:14:4915,15,2201,193.682,89.1364,2262.48,18:14:49,89.2325,31.9926,-0.974817,-0.304434,2261.72,3.0054,2200.29,5.64,5.46,3.2987
18:14:5015,15,2202.26,193.682,89.1364,2264.72,18:14:50,88.4543,33.3208,-0.901605,-0.772731,2264.38,1.14141,2201.85,2.24,2.66,3.2987
18:14:5215,15,2204.35,193.682,89.1364,2266,18:14:52,87.7529,35.153,1.37797,-1.43601,2265.95,0.914053,2204.12,1.28,1.57,3.2987
18:14:5315,15,2204.78,193.682,89.1364,2266.29,18:14:53,87.5811,34.9314,1.43917,3.0171,2266.17,0.407973,2204.61,0.29,0.22,3.2987
18:14:5415,15,2206.93,193.682,89.1364,2266.65,18:14:54,86.8896,35.5779,1.47772,-0.505229,2266.36,2.22762,2205.69,0.36,0.19,3.2987
18:14:5515,15,2207.74,193.682,89.1364,2266.8,18:14:55,86.3872,36.4005,2.08968,3.07097,2266.7,1.55692,2207.12,0.15,0.34,3.2987
18:14:5615,15,2209.24,193.682,89.1364,2267.4,18:14:56,86.5026,34.4888,1.64171,2.9945,2267.33,1.16184,2209.03,0.6,0.63,3.2987
18:14:5815,15,2210.66,193.682,89.1364,2268.15,18:14:58,87.4016,33.8545,1.07082,-1.02873,2268.04,0.15853,2210.64,0.75,0.71,3.2987
18:14:5915,15,2212.77,193.682,89.1364,2273.31,18:14:59,87.7758,33.176,0.948948,2.25231,2268.56,1.18515,2211.46,5.16,0.52,3.2987
18:15:0015,15,2216.27,193.682,89.1364,2278.07,18:15:00,88.8494,34.0354,0.38336,0.558229,2274.3,2.88015,2213.05,4.76,5.74,3.2987
18:15:0215,15,2219.97,193.682,89.1364,2289.42,18:15:02,93.0293,38.1757,0.391558,0.506868,2285.52,2.18898,2218.98,11.35,11.22,3.2987
18:15:0315,15,2220.31,193.682,89.1364,2293.52,18:15:03,93.3401,39.149,-2.29043,-2.34734,2293.52,1.08407,2220.31,4.1,8,3.2987
18:15:0415,15,2223.84,193.682,89.1364,2302.68,18:15:04,92.8359,39.207,-0.662481,0.437119,2297.79,1.96803,2221.47,9.16,4.27,3.2987
18:15:0615,15,2237.7,197.278,98.1277,2312.29,18:15:06,95.4693,49.781,-0.652132,0.244931,2309.67,8.62457,2232.44,9.61,11.88,8.9913
18:15:0915,15,2249.59,199.742,100.016,2332.92,18:15:09,98.0092,66.0559,-2.61995,-0.801747,2332.05,2.11202,2249.17,20.63,22.38,1.8883
18:15:1015,15,2251.74,199.742,100.016,2335.01,18:15:10,95.5697,66.0099,-2.38941,-1.93374,2335.01,3.37214,2251.74,2.09,2.96,1.8883
18:15:1115,15,2255.04,199.742,100.016,2337.51,18:15:11,92.4701,64.897,-2.70184,-1.7803,2337.51,2.38741,2255.04,2.5,2.5,1.8883
18:15:1215,15,2257.69,199.742,100.016,2340.56,18:15:12,91.0174,64.1754,-2.99353,-2.44266,2339.82,2.31893,2256.73,3.05,2.31,1.8883
18:15:1315,15,2260.04,199.742,100.016,2342.7,18:15:13,89.4495,61.9281,-2.91073,-2.59333,2342.05,2.39476,2259.47,2.14,2.23,1.8883
18:15:1415,15,2262,199.742,100.016,2345.12,18:15:14,88.2249,60.2201,-2.97483,-2.43585,2344.23,1.62045,2261.58,2.42,2.18,1.8883
18:15:1615,15,2264.46,199.742,100.016,2347.09,18:15:16,87.638,58.0376,2.20642,-3.12017,2347.02,1.66664,2263.89,1.97,2.79,1.8883
18:15:1715,15,2266.62,199.742,100.016,2347.39,18:15:17,88.0252,56.6634,2.1741,2.55457,2347.24,1.30029,2265.35,0.3,0.22,1.8883
18:15:1815,15,2266.62,199.742,100.016,2347.44,18:15:18,88.7364,55.6113,2.06192,0,2347.41,0,2266.62,0.05,0.17,1.8883
18:15:1915,15,2267.04,199.742,100.016,2347.5,18:15:19,88.7364,55.6113,2.09707,0,2347.46,0,2266.62,0.06,0.05,1.8883
18:15:2015,15,2267.24,199.742,100.016,2347.52,18:15:20,89.0654,55.9053,2.02232,-0.709845,2347.51,0.135797,2267.14,0.02,0.05,1.8883
18:15:2115,15,2269.09,199.742,100.016,2347.87,18:15:21,88.6581,54.5281,2.76778,-2.86399,2347.71,2.1559,2268.58,0.35,0.2,1.8883
18:15:2215,15,2271.38,199.742,100.016,2348.58,18:15:22,87.8864,53.117,-3.13483,-2.20512,2348.26,1.23098,2270.22,0.71,0.55,1.8883
18:15:2315,15,2272.4,199.742,100.016,2348.82,18:15:23,86.4315,52.7982,2.81036,-1.61333,2348.68,1.67571,2271.73,0.24,0.42,1.8883
18:15:2415,15,2273.72,199.742,100.016,2348.93,18:15:24,86.128,52.6492,2.19214,2.11299,2348.82,0.883558,2272.49,0.11,0.14,1.8883
18:15:2615,15,2275.48,199.742,100.016,2349.4,18:15:26,86.7399,50.4874,2.7605,-1.30482,2349.34,0.920111,2275.27,0.47,0.52,1.8883
18:15:2815,15,2276.79,199.742,100.016,2350.02,18:15:28,86.4123,50.2982,2.4018,2.78962,2349.89,0.635583,2276.02,0.62,0.55,1.8883
18:15:2915,15,2276.9,199.742,100.016,2350.07,18:15:29,86.7324,49.5772,1.9931,-2.99996,2350.03,0.162146,2276.81,0.05,0.14,1.8883
18:15:3015,15,2278.13,199.742,100.016,2350.26,18:15:30,86.0012,50.149,2.11352,-0.9265,2350.16,0.921418,2277.75,0.19,0.13,1.8883
18:15:3115,15,2278.37,199.742,100.016,2350.3,18:15:31,86.0098,49.9051,2.16996,2.89635,2350.28,0.568147,2278.25,0.04,0.12,1.8883
18:15:3215,15,2279.23,199.742,100.016,2350.46,18:15:32,85.6898,49.3077,2.30632,-2.45933,2350.42,1.24819,2278.95,0.16,0.14,1.8883
18:15:3315,15,2282.5,199.742,100.016,2353.38,18:15:33,84.2176,48.2329,-2.62325,-1.96778,2351.89,2.24125,2280.79,2.92,1.47,1.8883
18:15:3515,15,2287.84,199.742,100.016,2358.34,18:15:35,79.1975,47.5625,-1.81708,-1.77534,2356.32,2.69161,2285.89,4.96,4.43,1.8883
18:15:3615,15,2290.09,199.742,100.016,2361.07,18:15:36,76.5123,47.0796,-2.06865,-1.80302,2359.12,2.41404,2288.62,2.73,2.8,1.8883
18:15:4115,15,2305.1,199.742,100.016,2375.43,18:15:41,62.6464,46.382,-1.15775,-1.06077,2373.58,3.25306,2303.4,14.36,14.46,1.8883
18:15:4215,15,2307.34,199.742,100.016,2378.39,18:15:42,61.4798,48.5371,-1.31913,-0.000332539,2376.55,2.75314,2306.02,2.96,2.97,1.8883
18:15:4315,15,2307.62,199.742,100.016,2378.91,18:15:43,61.3571,49.7569,-1.63037,-2.81563,2378.86,0.800999,2307.48,0.52,2.31,1.8883
18:15:4515,15,2310.23,199.742,100.016,2380.02,18:15:45,60.9489,51.2259,-2.15995,-0.282732,2379.91,1.76391,2309.8,1.11,1.05,1.8883
18:15:4615,15,2311.78,199.742,100.016,2380.57,18:15:46,61.3264,52.7002,2.6291,1.0783,2380.47,1.87627,2311.5,0.55,0.56,1.8883
18:15:4815,15,2315.69,199.742,100.016,2383.37,18:15:48,62.5771,49.5796,2.82346,2.53966,2383.32,1.88661,2315.6,2.8,2.85,1.8883
18:15:5015,15,2322.52,199.742,100.016,2391.69,18:15:50,65.0556,46.1304,2.80031,2.0311,2389.07,2.77442,2319.94,8.32,5.75,1.8883
18:15:5115,15,2326.09,199.742,100.016,2394.05,18:15:51,67.6065,44.4276,2.52917,2.59844,2392.02,3.98918,2323.09,2.36,2.95,1.8883
18:15:5315,15,2334.14,199.742,100.016,2401.08,18:15:53,70.1517,37.4082,3.05639,2.72542,2398.4,3.16373,2330.57,7.03,6.38,1.8883
18:15:5415,15,2336.44,199.742,100.016,2402.31,18:15:54,71.3652,33.2345,-2.80242,2.94506,2401.33,5.24797,2334.93,1.23,2.93,1.8883
18:15:5615,15,2341.58,199.742,100.016,2406.9,18:15:56,73.1229,27.6108,-0.233278,2.52916,2405.61,2.08102,2340.91,4.59,4.28,1.8883
18:15:5715,15,2342.5,199.742,100.016,2407.73,18:15:57,74.1733,26.9135,-0.623648,1.55562,2407.45,1.04535,2342.23,0.83,1.84,1.8883
18:15:5815,15,2343.97,199.742,100.016,2409.45,18:15:58,75.2009,26.363,-0.362882,2.52696,2409.25,1.7067,2343.49,1.72,1.8,1.8883
18:15:5915,15,2344.69,199.742,100.016,2409.96,18:15:59,76.033,25.8306,-0.551584,1.11135,2409.84,0.665306,2344.59,0.51,0.59,1.8883
18:16:0015,15,2345.33,199.742,100.016,2410.35,18:16:00,76.7046,26.0123,-0.325308,1.79633,2410.34,0.654703,2345.3,0.39,0.5,1.8883
18:16:0115,15,2346.37,199.742,100.016,2411.56,18:16:01,76.9851,25.2294,-0.343691,2.76128,2410.93,0.749755,2346.17,1.21,0.59,1.8883
18:16:0315,15,2352.93,199.742,100.016,2418.95,18:16:03,81.218,25.8895,-0.411856,1.44934,2415.64,2.81923,2350.54,7.39,4.71,1.8883
18:16:0915,15,2366.41,199.742,100.016,2449.52,18:16:09,89.8404,24.1377,-1.22043,-1.19667,2448.56,1.58846,2365.87,30.57,32.92,1.8883
18:16:1115,15,2367.98,199.742,100.016,2451.58,18:16:11,88.1313,25.1208,-0.570291,-0.197622,2451.58,1.65537,2367.98,2.06,3.02,1.8883
18:16:2115,15,2381.81,199.742,100.016,2459.43,18:16:21,81.7899,21.9602,0.300219,-2.4963,2459.38,0.569825,2381.75,7.85,7.8,1.8883
18:16:2515,15,2390.28,199.742,100.016,2467.86,18:16:25,79.303,27.1183,-1.12792,-0.540793,2466.55,4.65871,2388.64,8.43,7.17,1.8883
18:16:2615,15,2396.48,199.742,100.016,2472.57,18:16:26,76.6937,30.4844,-1.46488,-0.942106,2470.1,3.92752,2392.94,4.71,3.55,1.8883
18:16:2715,15,2400.29,199.742,100.016,2476.11,18:16:27,72.481,31.9369,-1.76673,-1.44805,2473.27,4.6926,2397.43,3.54,3.17,1.8883
18:16:2815,15,2402.8,199.742,100.016,2478.07,18:16:28,68.2768,31.1514,-1.8294,-1.96373,2477.28,4.18292,2401.77,1.96,4.01,1.8883
18:16:2915,15,2408.26,199.742,100.016,2483.09,18:16:29,64.7788,29.4674,-1.78902,-2.16501,2480.5,3.56153,2405.66,5.02,3.22,1.8883
18:16:3015,15,2409.46,199.742,100.016,2484.21,18:16:30,62.117,27.8007,-1.85644,-1.85007,2483.69,2.70458,2408.82,1.12,3.19,1.8883
18:16:3115,15,2412.21,199.742,100.016,2487.24,18:16:31,59.9414,27.7603,-1.65433,-1.24394,2486.03,1.72138,2411.02,3.03,2.34,1.8883
18:16:3215,15,2412.99,199.742,100.016,2487.67,18:16:32,58.5824,28.1881,-1.52836,-1.71315,2487.48,1.39981,2412.48,0.43,1.45,1.8883
18:16:3315,15,2414.51,199.742,100.016,2488.76,18:16:33,57.1361,28.2936,-1.59373,-1.17934,2488.06,1.49954,2413.96,1.09,0.58,1.8883
18:16:3615,15,2420.11,199.742,100.016,2492.53,18:16:36,52.6395,31.2733,-1.56259,-3.02185,2492.48,1.03717,2419.85,3.77,4.42,1.8883
18:16:3715,15,2420.61,199.742,100.016,2493.04,18:16:37,52.4548,30.7149,-1.16773,-0.40095,2492.86,0.213463,2420.51,0.51,0.38,1.8883
18:16:3815,15,2421.12,199.742,100.016,2493.49,18:16:38,52.7952,30.94,-1.34693,0.567221,2493.36,0.297343,2420.94,0.45,0.5,1.8883
18:16:3915,15,2422.06,199.742,100.016,2493.99,18:16:39,52.0903,31.5608,-1.276,-1.11723,2493.93,1.40096,2421.92,0.5,0.57,1.8883
18:16:4115,15,2424.49,199.742,100.016,2495.17,18:16:41,50.044,32.2467,-1.19591,-1.7938,2494.96,0.801713,2424.09,1.18,1.03,1.8883
18:16:4215,15,2425.8,199.742,100.016,2495.49,18:16:42,49.1107,32.3775,-0.826719,-0.693145,2495.34,1.53314,2425.14,0.32,0.38,1.8883
18:16:4415,15,2429.92,199.742,100.016,2496.05,18:16:44,49.083,36.0926,-0.212034,2.89242,2495.93,0.767886,2429.23,0.56,0.59,1.8883
18:16:4515,15,2431.16,199.742,100.016,2496.16,18:16:45,48.7614,36.6261,-0.397337,-0.124645,2496.08,2.02637,2430.31,0.11,0.15,1.8883
18:16:4715,15,2432.32,199.742,100.016,2496.67,18:16:47,48.6504,37.9442,-1.51251,0.161665,2496.4,1.01528,2431.93,0.51,0.32,1.8883
18:16:4815,15,2433.48,199.742,100.016,2497.04,18:16:48,48.4924,38.9206,-1.78046,-0.385109,2496.93,1.02196,2432.94,0.37,0.53,1.8883
18:16:4915,15,2434.39,199.742,100.016,2497.19,18:16:49,48.6978,39.9132,-1.67215,0.563218,2497.09,1.10316,2434,0.15,0.16,1.8883
18:16:5115,15,2434.72,199.742,100.016,2497.33,18:16:51,48.7063,40.6179,-1.69869,-0.819964,2497.33,0.15298,2434.72,0.14,0.24,1.8883
18:16:5215,15,2435.74,199.742,100.016,2497.4,18:16:52,49.1408,39.8965,-1.53371,2.60024,2497.4,1.65085,2435.57,0.07,0.07,1.8883
18:16:5315,15,2437.07,199.742,100.016,2497.55,18:16:53,50.0269,38.88,-1.73041,2.40038,2497.54,1.3458,2436.93,0.15,0.14,1.8883
18:16:5415,15,2438.32,199.742,100.016,2497.67,18:16:54,50.9316,38.2212,-1.5965,1.18959,2497.65,0.894107,2438.12,0.12,0.11,1.8883
18:16:5515,15,2439.31,199.742,100.016,2497.82,18:16:55,51.6372,39.1658,-1.40301,0.543136,2497.82,1.05962,2439.31,0.15,0.17,1.8883
18:16:5815,15,2441.95,199.742,100.016,2498.96,18:16:58,53.214,40.1558,0.0969717,0.812339,2498.96,1.90657,2441.95,1.14,1.14,1.8883
18:17:0015,15,2446.66,199.742,100.016,2499.89,18:17:00,54.4208,44.6098,0.0318357,0.180287,2499.89,1.57428,2446.66,0.93,0.93,1.8883
18:17:0115,15,2447.73,199.742,100.016,2500.24,18:17:01,54.0628,45.2313,0.0582373,-0.948061,2500.21,0.977384,2447.5,0.35,0.32,1.8883
18:17:0215,15,2450.3,199.742,100.016,2500.71,18:17:02,53.2344,46.7873,0.5837,-0.164639,2500.51,2.06776,2449.29,0.47,0.3,1.8883
18:17:0315,15,2452.39,199.742,100.016,2501.14,18:17:03,54.4561,47.8748,0.880192,1.51288,2500.87,2.05621,2451.2,0.43,0.36,1.8883
18:17:0415,15,2453.17,199.742,100.016,2501.3,18:17:04,55.8649,48.529,0.708973,0.433262,2501.27,1.84632,2452.88,0.16,0.4,1.8883
18:17:0515,15,2455.15,199.742,100.016,2501.75,18:17:05,56.6844,50.1692,0.48926,0.819058,2501.66,1.46195,2454.73,0.45,0.39,1.8883
18:17:0715,15,2459.2,199.742,100.016,2502.46,18:17:07,60.4958,50.3976,-2.03269,1.29778,2502.23,2.17419,2458.64,0.71,0.57,1.8883
18:17:0815,15,2460.14,199.742,100.016,2502.93,18:17:08,61.2991,50.9014,-1.92247,-1.98422,2502.73,0.129135,2459.63,0.47,0.5,1.8883
18:17:0915,15,2461.66,199.742,100.016,2503.23,18:17:09,61.3107,51.4865,-1.7475,0.618657,2502.96,0.835371,2460.28,0.3,0.23,1.8883
18:17:1215,15,2464.66,199.742,100.016,2504.03,18:17:12,63.5549,53.1933,-2.20019,0.38277,2503.93,1.16394,2464.3,0.8,0.97,1.8883
18:17:1315,15,2466.09,199.742,100.016,2504.33,18:17:13,64.2464,53.2544,-2.10388,2.02955,2504.27,1.61879,2465.3,0.3,0.34,1.8883
18:17:1415,15,2468.15,199.742,100.016,2504.61,18:17:14,65.2067,54.5765,-2.26208,-0.237779,2504.47,2.21032,2467.36,0.28,0.2,1.8883
18:17:1515,15,2468.72,199.742,100.016,2504.82,18:17:15,64.466,55.0824,-2.07577,2.8796,2504.71,0.141391,2468.44,0.21,0.24,1.8883
18:17:1715,15,2471.83,199.742,100.016,2505.07,18:17:17,66.4008,53.4455,-2.16759,2.61498,2505.02,2.38683,2471.38,0.25,0.31,1.8883
18:17:1815,15,2475.47,199.742,100.016,2507.57,18:17:18,65.9253,54.8164,-1.96042,-0.441356,2505.38,4.15435,2473.63,2.5,0.36,1.8883
18:17:2015,15,2480.64,199.742,100.016,2515.14,18:17:20,63.3943,60.7269,-1.41877,-0.228269,2512.49,2.09302,2480.21,7.57,7.11,1.8883
18:17:2115,15,2482.32,199.742,100.016,2532.33,18:17:21,62.2398,61.1249,-2.47725,-1.78261,2523,2.07144,2481.66,17.19,10.51,1.8883
18:17:2415,15,2486.39,199.742,100.016,2549.65,18:17:24,60.1248,57.4385,-2.4248,-2.78323,2549.65,1.04672,2486.39,17.32,26.65,1.8883
18:17:2515,15,2488.69,199.742,100.016,2552.45,18:17:25,59.4924,55.9185,-2.25147,-2.69398,2551.22,1.78319,2488.04,2.8,1.57,1.8883
18:17:2715,15,2492.54,199.742,100.016,2558.29,18:17:27,58.5669,52.6675,-2.52278,-2.78573,2556.34,2.52532,2491.44,5.84,5.12,1.8883
18:17:2815,15,2492.93,199.742,100.016,2559.77,18:17:28,58.0856,51.6495,-2.63753,1.83155,2559.05,0.659343,2492.66,1.48,2.71,1.8883
18:17:2915,15,2494.92,199.742,100.016,2562.44,18:17:29,59.6437,50.5941,-2.92622,2.31605,2562.02,2.46536,2494.57,2.67,2.97,1.8883
18:17:3015,15,2498.32,199.742,100.016,2567.62,18:17:30,61.2164,49.2416,-3.07418,2.43012,2565.27,2.11677,2496.64,5.18,3.25,1.8883
18:17:3115,15,2499.29,199.742,100.016,2568.67,18:17:31,62.2164,47.4361,3.141,2.6746,2568.18,2.05797,2498.71,1.05,2.91,1.8883
18:17:3215,15,2504.86,199.742,100.016,2573.55,18:17:32,63.3107,44.8156,-2.56949,2.86508,2570.78,3.19653,2501.56,4.88,2.6,1.8883
18:17:3415,15,2514.24,203.457,100.016,2579.97,18:17:34,65.2262,36.6301,-2.44651,2.84101,2576.97,5.36809,2509.98,6.42,6.19,1.8883
18:17:3515,15,2517.59,203.457,103.367,2582.49,18:17:35,66.4039,30.2894,-1.88069,3.0918,2581.02,7.59074,2516.45,2.52,4.05,3.351
